YEAR,MO,DY,T2M_MAX,WS10M,WS50M
2011,12,12,14.12,3.38,4.89
2011,12,13,16.12,2.67,3.59
2011,12,14,15.26,1.77,2.72
2011,12,15,12.32,3.47,4.84
2011,12,16,15.57,4.03,6.16
2011,12,17,13.03,7.87,10.97
2011,12,18,7.18,5.37,7.17
2011,12,19,9.17,2.23,3.23
2011,12,20,9.8,2.26,3.03
2011,12,21,13.25,4.55,6.96
2011,12,22,14.12,3.35,4.89
2011,12,23,15.65,3.3,4.85
2011,12,24,14.49,2.56,3.71
2011,12,25,13.04,2.76,3.88
2011,12,26,11.37,3.02,4.59
2011,12,27,7.84,3.27,4.91
2011,12,28,7.15,5.64,7.31
2011,12,29,7.73,5.09,6.68
2011,12,30,8.05,3.8,5.54
2011,12,31,11.01,3.15,4.31
2012,1,1,14.55,1.64,2.27
2012,1,2,12.3,4.45,6.66
2012,1,3,12.8,2.69,3.58
2012,1,4,15.55,2.34,3.12
2012,1,5,15.4,3.23,4.72
2012,1,6,16.65,5.51,9.05
2012,1,7,13.04,3.05,4.54
2012,1,8,13.36,3.37,4.93
2012,1,9,13.67,3.15,4.57
2012,1,10,11.79,3.48,4.97
2012,1,11,11.82,3.3,5.17
2012,1,12,10.17,4.74,7.64
2012,1,13,12.75,4.41,6.61
2012,1,14,13.82,3.51,5.33
2012,1,15,13.11,3.73,5.3
2012,1,16,9.77,5.08,6.87
2012,1,17,3.79,9.23,11.48
2012,1,18,6.55,7.95,10.26
2012,1,19,6.96,5.23,7.27
2012,1,20,6.75,4.12,6.23
2012,1,21,8.06,4.79,7.56
2012,1,22,9.2,3.95,5.9
2012,1,23,11.3,1.41,1.82
2012,1,24,11.88,2.73,3.75
2012,1,25,11.29,4.02,6.14
2012,1,26,11.19,2.14,3.14
2012,1,27,8.9,2.89,4.28
2012,1,28,8.25,3.3,4.76
2012,1,29,8.52,4.99,6.48
2012,1,30,8.45,4.93,6.67
2012,1,31,11.05,3.15,4.25
2012,2,1,14.33,3.03,4.26
2012,2,2,10.68,6.39,8.73
2012,2,3,4.51,7.91,10.21
2012,2,4,2.02,6.7,8.83
2012,2,5,2.87,9.8,12.48
2012,2,6,6.73,10.81,13.94
2012,2,7,8.03,8.82,11.4
2012,2,8,6.08,4.88,6.55
2012,2,9,5.08,4.55,6.7
2012,2,10,3.4,5.46,7.63
2012,2,11,7.56,4.76,6.96
2012,2,12,6.94,4.13,5.59
2012,2,13,5.67,3.55,5.15
2012,2,14,8.46,3.38,4.66
2012,2,15,9.99,2.69,4.32
2012,2,16,13.01,4.52,6.81
2012,2,17,13.23,4.7,7.29
2012,2,18,12.54,3.38,5.24
2012,2,19,12.4,3.27,4.92
2012,2,20,10.38,4.26,6.25
2012,2,21,8.05,5.09,7.17
2012,2,22,7.64,3.72,5.47
2012,2,23,9.49,3.11,4.51
2012,2,24,11.4,2.95,4.16
2012,2,25,10.87,3.52,5.15
2012,2,26,13.06,4.98,7.66
2012,2,27,14.97,1.84,2.59
2012,2,28,15.65,2.53,3.91
2012,2,29,14.75,2.49,3.45
2012,3,1,16.4,2.31,3.22
2012,3,2,16.23,3.47,4.98
2012,3,3,16.4,2.98,4.56
2012,3,4,15.78,3.32,5.09
2012,3,5,15.89,4.43,6.66
2012,3,6,13.05,5.11,6.93
2012,3,7,8.78,5.09,6.9
2012,3,8,12.0,6.61,8.93
2012,3,9,9.47,7.3,9.26
2012,3,10,8.48,6.3,8.2
2012,3,11,12.66,2.8,3.91
2012,3,12,14.98,2.88,3.98
2012,3,13,17.36,3.83,5.45
2012,3,14,19.83,3.62,5.62
2012,3,15,20.38,4.77,7.5
2012,3,16,19.53,5.64,8.77
2012,3,17,19.76,4.62,6.91
2012,3,18,20.06,4.04,5.72
2012,3,19,19.6,3.16,4.73
2012,3,20,20.01,4.52,6.07
2012,3,21,15.84,4.37,6.41
2012,3,22,20.09,2.28,3.36
2012,3,23,21.93,5.45,7.55
2012,3,24,18.26,5.38,7.13
2012,3,25,16.26,4.33,6.29
2012,3,26,14.3,2.88,3.97
2012,3,27,21.96,2.56,3.45
2012,3,28,20.15,5.39,7.64
2012,3,29,15.15,4.48,5.91
2012,3,30,20.42,3.39,5.01
2012,3,31,22.02,3.81,5.06
2012,4,1,18.18,5.38,6.57
2012,4,2,14.21,4.88,6.29
2012,4,3,11.56,4.08,5.51
2012,4,4,13.99,4.08,5.41
2012,4,5,12.17,2.66,3.76
2012,4,6,13.21,3.98,5.27
2012,4,7,17.36,3.48,4.88
2012,4,8,22.12,3.33,4.34
2012,4,9,24.54,5.56,8.07
2012,4,10,22.58,5.82,7.74
2012,4,11,21.15,4.31,5.98
2012,4,12,11.26,5.64,7.24
2012,4,13,11.69,10.68,13.55
2012,4,14,16.54,7.95,10.12
2012,4,15,10.15,9.75,12.35
2012,4,16,8.3,8.62,11.3
2012,4,17,13.86,6.38,8.98
2012,4,18,20.49,5.2,7.28
2012,4,19,17.97,5.73,7.45
2012,4,20,20.01,4.32,5.42
2012,4,21,24.11,3.76,5.05
2012,4,22,21.01,5.09,7.1
2012,4,23,19.98,5.76,7.9
2012,4,24,24.2,3.44,5.11
2012,4,25,24.39,3.52,5.3
2012,4,26,26.18,6.34,9.52
2012,4,27,26.37,5.15,7.98
2012,4,28,19.16,8.5,11.25
2012,4,29,21.11,5.48,6.98
2012,4,30,17.51,5.84,7.2
2012,5,1,21.14,4.85,6.76
2012,5,2,24.13,3.95,5.11
2012,5,3,21.65,6.0,7.59
2012,5,4,23.55,3.23,4.74
2012,5,5,25.42,5.13,6.91
2012,5,6,18.94,5.8,7.73
2012,5,7,24.07,3.73,5.51
2012,5,8,27.81,3.27,4.41
2012,5,9,26.86,2.12,2.88
2012,5,10,28.76,2.57,3.48
2012,5,11,28.87,2.38,3.45
2012,5,12,29.48,3.71,5.88
2012,5,13,29.67,2.59,3.95
2012,5,14,30.39,2.94,4.41
2012,5,15,29.94,3.65,5.55
2012,5,16,32.94,3.61,4.85
2012,5,17,32.94,4.76,6.72
2012,5,18,30.64,3.66,5.2
2012,5,19,29.18,6.38,8.01
2012,5,20,18.85,9.11,10.92
2012,5,21,18.53,7.23,9.22
2012,5,22,20.01,3.64,4.4
2012,5,23,27.58,3.11,4.69
2012,5,24,29.19,2.9,4.12
2012,5,25,30.9,3.4,4.77
2012,5,26,30.98,3.3,4.77
2012,5,27,30.54,2.76,3.67
2012,5,28,30.1,5.82,8.23
2012,5,29,31.88,2.8,3.98
2012,5,30,33.26,3.5,4.89
2012,5,31,30.87,7.34,10.06
2012,6,1,31.79,5.72,7.48
2012,6,2,31.52,4.83,6.62
2012,6,3,30.87,2.66,4.16
2012,6,4,29.95,3.84,5.49
2012,6,5,32.95,2.88,4.19
2012,6,6,34.22,3.62,5.18
2012,6,7,34.52,4.64,6.49
2012,6,8,30.71,4.64,5.95
2012,6,9,29.44,5.4,6.95
2012,6,10,31.48,4.51,6.49
2012,6,11,33.44,4.73,6.43
2012,6,12,33.45,3.52,5.02
2012,6,13,35.82,5.61,7.7
2012,6,14,33.56,4.23,5.05
2012,6,15,35.04,5.26,7.01
2012,6,16,35.35,4.2,5.7
2012,6,17,35.3,4.62,6.07
2012,6,18,33.6,8.51,11.02
2012,6,19,34.8,7.99,10.75
2012,6,20,36.15,4.17,5.42
2012,6,21,35.55,4.33,5.77
2012,6,22,36.52,4.54,6.45
2012,6,23,36.97,4.41,6.05
2012,6,24,36.64,3.32,4.57
2012,6,25,37.28,3.17,4.38
2012,6,26,36.82,3.29,4.66
2012,6,27,35.29,2.41,3.38
2012,6,28,34.15,3.15,4.21
2012,6,29,36.08,5.45,7.16
2012,6,30,36.18,4.57,5.52
2012,7,1,31.72,4.89,5.88
2012,7,2,36.55,6.25,8.01
2012,7,3,37.02,3.07,4.05
2012,7,4,36.78,2.99,3.98
2012,7,5,37.96,5.53,7.12
2012,7,6,37.94,4.81,6.67
2012,7,7,37.64,5.66,8.06
2012,7,8,35.53,4.7,6.41
2012,7,9,37.44,4.49,6.02
2012,7,10,37.84,5.02,6.56
2012,7,11,39.46,4.54,5.91
2012,7,12,39.38,3.0,4.09
2012,7,13,38.41,4.36,6.49
2012,7,14,38.44,4.48,6.51
2012,7,15,38.73,3.27,4.32
2012,7,16,38.65,4.83,6.54
2012,7,17,38.43,3.8,5.29
2012,7,18,36.26,3.38,4.74
2012,7,19,35.74,3.68,4.77
2012,7,20,36.45,4.92,6.62
2012,7,21,36.69,3.91,5.69
2012,7,22,34.69,5.27,7.23
2012,7,23,33.62,3.83,5.45
2012,7,24,34.44,5.73,7.82
2012,7,25,35.26,9.06,12.12
2012,7,26,35.2,7.68,10.78
2012,7,27,36.12,5.6,7.69
2012,7,28,36.62,5.73,7.51
2012,7,29,37.71,5.12,6.93
2012,7,30,38.84,4.55,6.84
2012,7,31,38.7,3.57,5.24
2012,8,1,36.74,2.45,3.36
2012,8,2,36.82,4.54,6.13
2012,8,3,36.71,3.98,4.95
2012,8,4,38.19,2.88,4.09
2012,8,5,37.23,4.47,6.1
2012,8,6,36.95,3.7,4.66
2012,8,7,37.47,4.66,6.84
2012,8,8,36.21,4.91,7.01
2012,8,9,36.34,5.06,7.23
2012,8,10,36.51,2.53,3.42
2012,8,11,37.28,3.41,5.04
2012,8,12,36.62,5.08,6.42
2012,8,13,36.67,4.63,6.34
2012,8,14,37.17,4.87,6.91
2012,8,15,37.4,5.15,7.56
2012,8,16,37.1,6.05,8.77
2012,8,17,36.15,5.23,7.55
2012,8,18,36.7,3.03,3.96
2012,8,19,36.37,4.56,6.16
2012,8,20,35.19,3.98,5.24
2012,8,21,35.65,5.34,7.13
2012,8,22,34.94,3.59,4.96
2012,8,23,34.3,2.77,4.06
2012,8,24,33.87,3.87,5.23
2012,8,25,34.9,3.77,4.95
2012,8,26,35.35,4.04,5.64
2012,8,27,36.37,2.63,3.88
2012,8,28,34.31,2.73,3.65
2012,8,29,34.93,3.35,4.51
2012,8,30,33.9,3.23,4.45
2012,8,31,31.62,4.62,5.75
2012,9,1,31.23,4.96,6.3
2012,9,2,31.26,4.69,6.12
2012,9,3,31.77,3.37,4.62
2012,9,4,31.01,3.98,5.36
2012,9,5,31.19,5.77,7.27
2012,9,6,30.95,6.27,8.76
2012,9,7,30.21,5.69,8.29
2012,9,8,30.98,2.66,3.71
2012,9,9,32.11,3.71,5.32
2012,9,10,32.23,4.46,6.16
2012,9,11,33.53,4.3,5.64
2012,9,12,33.65,2.57,3.66
2012,9,13,30.74,5.34,7.43
2012,9,14,29.15,3.86,5.7
2012,9,15,30.27,3.23,4.91
2012,9,16,33.01,3.38,5.05
2012,9,17,33.12,2.03,3.0
2012,9,18,33.27,4.48,6.25
2012,9,19,31.59,3.99,5.36
2012,9,20,30.48,5.9,8.18
2012,9,21,32.89,4.59,7.0
2012,9,22,33.3,4.62,6.76
2012,9,23,33.16,4.91,6.98
2012,9,24,27.87,5.69,7.49
2012,9,25,24.59,3.79,5.11
2012,9,26,27.37,3.59,4.57
2012,9,27,26.84,3.18,4.25
2012,9,28,24.54,7.11,9.0
2012,9,29,21.52,3.17,4.51
2012,9,30,23.17,2.8,3.91
2012,10,1,24.96,1.26,1.57
2012,10,2,26.3,1.57,1.97
2012,10,3,27.31,3.41,5.12
2012,10,4,27.37,6.62,9.45
2012,10,5,24.64,5.35,7.24
2012,10,6,23.96,2.59,3.73
2012,10,7,27.94,1.49,1.86
2012,10,8,29.36,2.41,3.3
2012,10,9,30.05,3.92,5.74
2012,10,10,27.18,4.06,6.05
2012,10,11,26.77,3.67,5.02
2012,10,12,25.83,3.7,5.02
2012,10,13,21.43,4.07,5.9
2012,10,14,23.91,3.35,4.91
2012,10,15,20.25,5.92,7.66
2012,10,16,23.86,4.53,6.51
2012,10,17,25.75,7.32,10.18
2012,10,18,20.37,10.39,13.1
2012,10,19,20.82,9.62,11.89
2012,10,20,14.33,4.06,5.66
2012,10,21,17.49,2.87,3.91
2012,10,22,21.35,1.79,2.65
2012,10,23,22.82,2.41,3.64
2012,10,24,25.46,4.24,6.24
2012,10,25,22.05,5.94,8.68
2012,10,26,21.54,3.85,5.64
2012,10,27,19.05,4.78,6.73
2012,10,28,16.79,5.08,6.59
2012,10,29,14.38,5.54,7.0
2012,10,30,19.33,6.54,8.96
2012,10,31,19.81,6.93,9.41
2012,11,1,21.76,5.2,7.73
2012,11,2,23.33,2.93,4.31
2012,11,3,24.52,4.11,6.28
2012,11,4,22.62,4.76,7.31
2012,11,5,24.69,3.4,5.38
2012,11,6,23.58,4.52,6.72
2012,11,7,24.33,4.98,7.91
2012,11,8,23.87,7.21,10.62
2012,11,9,21.98,9.97,12.89
2012,11,10,12.92,4.59,6.2
2012,11,11,12.41,6.73,8.65
2012,11,12,7.28,7.67,9.59
2012,11,13,9.98,11.81,14.98
2012,11,14,16.29,2.87,3.66
2012,11,15,17.64,4.17,6.33
2012,11,16,17.73,5.04,7.64
2012,11,17,14.09,7.6,10.12
2012,11,18,11.43,4.54,6.23
2012,11,19,13.12,4.82,6.54
2012,11,20,15.86,4.08,5.85
2012,11,21,17.63,3.3,5.7
2012,11,22,17.09,3.39,5.06
2012,11,23,16.74,1.36,1.91
2012,11,24,16.52,2.07,3.05
2012,11,25,15.29,3.31,5.24
2012,11,26,14.71,6.09,9.2
2012,11,27,7.49,5.51,7.76
2012,11,28,8.26,6.3,8.84
2012,11,29,6.68,6.67,8.57
2012,11,30,7.68,5.59,7.05
2012,12,1,7.19,4.58,5.75
2012,12,2,7.09,3.96,5.62
2012,12,3,8.41,2.94,4.29
2012,12,4,9.37,5.34,7.76
2012,12,5,10.75,5.67,7.3
2012,12,6,15.33,2.95,4.77
2012,12,7,11.6,2.59,4.27
2012,12,8,11.38,4.8,7.2
2012,12,9,12.86,1.91,2.73
2012,12,10,14.22,4.72,6.73
2012,12,11,13.22,2.36,3.11
2012,12,12,13.97,4.67,7.35
2012,12,13,12.59,3.24,5.21
2012,12,14,13.2,2.73,3.68
2012,12,15,14.88,2.89,4.05
2012,12,16,14.98,3.12,4.46
2012,12,17,14.93,2.8,3.83
2012,12,18,16.06,2.16,2.85
2012,12,19,18.4,1.74,2.38
2012,12,20,16.53,2.5,3.44
2012,12,21,16.27,3.98,5.99
2012,12,22,18.61,2.74,4.21
2012,12,23,18.9,4.42,6.78
2012,12,24,17.44,5.22,8.38
2012,12,25,14.83,5.34,8.13
2012,12,26,9.9,4.55,6.42
2012,12,27,9.05,4.11,5.59
2012,12,28,11.74,2.48,3.21
2012,12,29,13.87,3.16,4.93
2012,12,30,9.76,5.24,7.23
2012,12,31,12.12,1.82,2.48
2013,1,1,7.41,3.39,4.81
2013,1,2,7.07,4.89,6.95
2013,1,3,6.01,5.88,7.9
2013,1,4,8.73,3.65,5.01
2013,1,5,10.94,2.86,4.09
2013,1,6,12.67,2.51,3.48
2013,1,7,13.85,2.15,2.96
2013,1,8,14.19,2.3,3.12
2013,1,9,15.62,2.65,3.69
2013,1,10,12.6,1.53,2.09
2013,1,11,13.23,2.03,2.77
2013,1,12,12.71,2.3,3.08
2013,1,13,10.89,4.87,6.3
2013,1,14,4.87,7.96,10.74
2013,1,15,8.65,5.3,8.02
2013,1,16,10.34,5.09,7.16
2013,1,17,10.21,8.74,11.6
2013,1,18,14.29,5.2,7.3
2013,1,19,13.78,9.64,12.8
2013,1,20,7.8,11.31,14.63
2013,1,21,12.98,5.11,7.12
2013,1,22,10.21,4.05,5.94
2013,1,23,7.58,8.59,11.7
2013,1,24,10.99,7.27,10.52
2013,1,25,12.51,8.77,11.52
2013,1,26,12.34,9.49,12.31
2013,1,27,18.45,4.5,6.4
2013,1,28,12.53,5.86,8.25
2013,1,29,19.05,2.45,3.39
2013,1,30,19.07,3.1,4.49
2013,1,31,18.48,2.94,4.1
2013,2,1,19.1,2.7,4.02
2013,2,2,13.53,7.91,11.0
2013,2,3,7.55,8.04,10.32
2013,2,4,8.58,2.82,4.12
2013,2,5,15.39,4.4,7.18
2013,2,6,13.81,7.84,11.12
2013,2,7,7.93,7.77,10.16
2013,2,8,12.17,5.38,7.96
2013,2,9,5.9,6.08,8.77
2013,2,10,11.8,3.69,5.47
2013,2,11,10.4,8.13,11.3
2013,2,12,8.67,10.63,13.32
2013,2,13,10.8,5.13,7.04
2013,2,14,14.36,2.31,3.17
2013,2,15,16.94,3.86,5.59
2013,2,16,16.41,2.84,3.97
2013,2,17,16.86,3.43,4.81
2013,2,18,15.37,4.45,6.6
2013,2,19,15.62,4.5,6.77
2013,2,20,10.55,7.4,9.55
2013,2,21,13.28,4.7,6.01
2013,2,22,16.06,4.24,6.52
2013,2,23,10.76,9.39,12.55
2013,2,24,10.45,7.52,9.98
2013,2,25,9.56,5.38,7.01
2013,2,26,13.76,3.16,4.8
2013,2,27,11.44,6.89,9.4
2013,2,28,12.05,4.77,6.73
2013,3,1,10.47,5.84,8.45
2013,3,2,13.87,4.3,6.53
2013,3,3,16.5,5.68,8.41
2013,3,4,18.62,12.67,16.07
2013,3,5,11.02,8.3,11.08
2013,3,6,16.94,6.32,9.47
2013,3,7,21.05,4.6,6.55
2013,3,8,22.62,3.46,4.97
2013,3,9,18.85,3.75,5.01
2013,3,10,15.36,4.98,6.63
2013,3,11,13.51,5.6,7.41
2013,3,12,16.4,5.11,7.11
2013,3,13,14.08,7.88,10.29
2013,3,14,9.81,7.0,9.2
2013,3,15,16.83,4.77,6.66
2013,3,16,15.29,7.64,10.3
2013,3,17,20.05,8.31,11.41
2013,3,18,18.75,4.31,5.52
2013,3,19,21.65,5.23,7.97
2013,3,20,14.52,6.98,9.37
2013,3,21,19.38,5.92,8.48
2013,3,22,20.14,6.91,10.23
2013,3,23,15.43,3.97,5.95
2013,3,24,12.01,6.98,9.56
2013,3,25,18.78,4.93,6.48
2013,3,26,21.83,3.59,5.12
2013,3,27,18.11,2.93,4.48
2013,3,28,16.48,7.09,9.3
2013,3,29,19.96,5.86,7.74
2013,3,30,20.71,6.59,9.25
2013,3,31,23.83,4.54,6.65
2013,4,1,18.3,5.71,7.24
2013,4,2,17.26,5.16,6.89
2013,4,3,22.37,8.87,11.88
2013,4,4,13.76,4.31,5.7
2013,4,5,14.1,5.84,7.32
2013,4,6,11.99,8.88,11.53
2013,4,7,18.45,4.77,6.96
2013,4,8,21.94,6.2,8.9
2013,4,9,23.31,3.58,5.16
2013,4,10,22.16,3.41,5.0
2013,4,11,26.18,3.48,4.63
2013,4,12,25.74,2.91,4.17
2013,4,13,26.05,2.45,3.84
2013,4,14,27.18,4.34,6.8
2013,4,15,26.45,4.55,6.78
2013,4,16,26.06,4.08,6.25
2013,4,17,27.22,3.3,5.1
2013,4,18,27.18,2.9,4.24
2013,4,19,26.81,3.12,4.53
2013,4,20,26.89,4.05,5.59
2013,4,21,23.45,5.06,6.9
2013,4,22,16.25,3.81,5.08
2013,4,23,16.87,6.23,7.9
2013,4,24,14.25,6.23,7.64
2013,4,25,18.25,5.78,6.95
2013,4,26,19.83,3.76,4.85
2013,4,27,23.54,4.37,5.33
2013,4,28,17.59,6.16,7.16
2013,4,29,13.56,5.61,6.98
2013,4,30,20.45,3.64,5.09
2013,5,1,24.73,4.38,5.54
2013,5,2,23.73,5.62,6.92
2013,5,3,20.57,7.16,8.49
2013,5,4,19.33,5.43,6.78
2013,5,5,21.6,2.93,4.08
2013,5,6,25.94,2.99,4.36
2013,5,7,29.05,3.95,5.39
2013,5,8,30.62,3.53,4.91
2013,5,9,32.22,2.84,4.27
2013,5,10,32.44,3.52,5.26
2013,5,11,30.39,4.27,6.15
2013,5,12,28.99,3.46,4.88
2013,5,13,29.62,4.45,6.19
2013,5,14,29.09,5.72,7.24
2013,5,15,18.61,7.84,9.59
2013,5,16,17.83,5.24,6.71
2013,5,17,22.76,4.45,6.02
2013,5,18,18.34,6.8,8.08
2013,5,19,22.94,4.36,5.75
2013,5,20,24.65,4.77,5.95
2013,5,21,14.19,9.28,10.91
2013,5,22,19.53,4.12,5.46
2013,5,23,23.9,3.19,4.47
2013,5,24,27.01,5.01,6.52
2013,5,25,26.86,4.89,6.48
2013,5,26,28.9,4.46,6.0
2013,5,27,23.53,6.98,8.19
2013,5,28,24.11,5.41,6.45
2013,5,29,22.96,6.2,7.95
2013,5,30,24.41,5.08,6.57
2013,5,31,22.87,6.37,8.01
2013,6,1,24.02,3.61,5.24
2013,6,2,29.05,4.93,6.27
2013,6,3,30.15,4.57,6.67
2013,6,4,30.63,5.24,7.64
2013,6,5,26.23,6.76,8.19
2013,6,6,26.88,5.2,6.65
2013,6,7,31.62,5.34,6.89
2013,6,8,24.82,5.94,7.1
2013,6,9,24.73,5.7,6.98
2013,6,10,28.79,4.33,5.68
2013,6,11,32.8,3.23,4.48
2013,6,12,33.35,4.34,6.0
2013,6,13,32.41,4.05,5.89
2013,6,14,33.61,4.59,6.55
2013,6,15,33.66,5.44,7.92
2013,6,16,34.58,6.32,9.26
2013,6,17,35.88,4.7,6.7
2013,6,18,26.25,6.95,7.98
2013,6,19,26.78,5.81,7.04
2013,6,20,31.1,4.52,6.02
2013,6,21,33.32,5.45,6.78
2013,6,22,30.06,6.86,8.3
2013,6,23,30.19,5.5,7.61
2013,6,24,33.26,4.27,6.34
2013,6,25,34.98,4.14,6.12
2013,6,26,34.55,3.66,5.34
2013,6,27,35.7,4.02,5.51
2013,6,28,30.57,4.68,5.95
2013,6,29,32.89,3.51,4.89
2013,6,30,31.53,6.3,8.23
2013,7,1,32.4,5.05,6.37
2013,7,2,33.15,4.52,5.61
2013,7,3,31.31,4.8,5.97
2013,7,4,32.95,4.33,6.06
2013,7,5,34.35,4.53,6.01
2013,7,6,35.04,3.07,4.8
2013,7,7,34.87,4.09,5.59
2013,7,8,34.42,4.1,5.61
2013,7,9,32.24,5.02,6.63
2013,7,10,34.1,2.58,4.09
2013,7,11,33.44,3.0,4.39
2013,7,12,34.52,5.18,6.88
2013,7,13,33.52,4.34,5.97
2013,7,14,35.23,3.86,5.35
2013,7,15,37.36,3.99,5.25
2013,7,16,38.14,3.57,4.47
2013,7,17,34.87,3.99,5.21
2013,7,18,34.05,4.41,5.85
2013,7,19,37.63,6.07,8.4
2013,7,20,37.68,4.59,6.39
2013,7,21,36.08,5.29,6.41
2013,7,22,36.69,4.51,5.71
2013,7,23,36.26,4.51,5.73
2013,7,24,35.47,2.3,3.05
2013,7,25,37.97,4.39,6.32
2013,7,26,37.55,4.54,6.39
2013,7,27,37.96,4.02,5.38
2013,7,28,36.7,4.89,6.23
2013,7,29,36.69,3.48,4.61
2013,7,30,37.83,3.43,5.01
2013,7,31,37.6,4.73,6.57
2013,8,1,36.75,4.28,6.34
2013,8,2,37.61,4.45,6.64
2013,8,3,36.86,3.53,5.34
2013,8,4,36.78,3.22,4.67
2013,8,5,36.2,3.35,4.81
2013,8,6,35.76,2.79,3.51
2013,8,7,35.26,4.45,6.15
2013,8,8,35.44,4.31,5.89
2013,8,9,34.9,4.43,6.23
2013,8,10,33.46,4.86,7.0
2013,8,11,35.4,3.37,5.08
2013,8,12,35.92,4.07,5.56
2013,8,13,35.62,4.12,5.59
2013,8,14,36.55,4.62,5.86
2013,8,15,35.32,3.6,5.39
2013,8,16,35.75,3.88,5.49
2013,8,17,33.69,4.3,5.84
2013,8,18,34.82,5.18,7.3
2013,8,19,34.4,5.34,7.47
2013,8,20,34.23,4.66,6.73
2013,8,21,33.58,4.79,6.81
2013,8,22,32.98,3.55,4.98
2013,8,23,28.33,3.23,4.5
2013,8,24,33.49,2.72,4.36
2013,8,25,34.34,5.48,7.66
2013,8,26,33.19,6.99,9.3
2013,8,27,32.71,5.13,7.42
2013,8,28,32.97,4.66,6.05
2013,8,29,32.07,4.34,5.53
2013,8,30,29.79,5.91,7.1
2013,8,31,26.62,6.57,7.87
2013,9,1,26.65,4.91,6.59
2013,9,2,28.13,4.03,5.77
2013,9,3,29.86,2.87,4.24
2013,9,4,30.99,5.57,7.48
2013,9,5,31.93,4.84,6.38
2013,9,6,32.95,5.42,7.82
2013,9,7,33.59,5.54,7.0
2013,9,8,25.96,3.3,4.27
2013,9,9,27.23,3.8,4.62
2013,9,10,27.32,3.73,4.96
2013,9,11,29.32,3.12,4.53
2013,9,12,27.92,3.58,4.52
2013,9,13,29.88,4.16,5.6
2013,9,14,26.64,5.45,6.62
2013,9,15,25.13,4.2,5.9
2013,9,16,27.14,4.64,6.66
2013,9,17,26.98,3.51,5.09
2013,9,18,26.38,3.75,4.91
2013,9,19,23.88,3.43,4.84
2013,9,20,26.07,2.36,3.58
2013,9,21,27.37,2.3,3.21
2013,9,22,28.77,3.17,4.72
2013,9,23,28.04,3.13,4.55
2013,9,24,22.13,4.39,5.88
2013,9,25,27.87,5.72,8.28
2013,9,26,28.66,8.53,12.07
2013,9,27,30.04,7.52,10.92
2013,9,28,29.83,5.23,7.78
2013,9,29,26.3,4.01,5.21
2013,9,30,27.77,3.12,4.41
2013,10,1,29.66,3.62,5.03
2013,10,2,31.55,6.38,9.3
2013,10,3,31.8,5.96,8.77
2013,10,4,31.29,5.22,7.79
2013,10,5,31.66,3.64,4.92
2013,10,6,28.87,3.3,4.98
2013,10,7,20.69,3.95,5.21
2013,10,8,29.14,3.78,5.8
2013,10,9,27.75,5.92,8.7
2013,10,10,28.26,7.33,10.19
2013,10,11,28.65,4.42,6.3
2013,10,12,26.66,3.23,4.95
2013,10,13,25.7,3.66,5.43
2013,10,14,27.37,2.45,3.94
2013,10,15,28.07,2.59,4.19
2013,10,16,29.53,2.62,4.09
2013,10,17,29.27,4.39,6.66
2013,10,18,29.4,3.85,6.02
2013,10,19,28.42,3.52,5.2
2013,10,20,27.43,2.37,3.49
2013,10,21,27.9,4.48,6.09
2013,10,22,27.48,3.24,4.49
2013,10,23,27.14,2.35,3.41
2013,10,24,27.87,4.17,6.24
2013,10,25,27.87,6.68,9.46
2013,10,26,25.08,5.82,8.23
2013,10,27,24.69,4.19,6.09
2013,10,28,24.29,4.05,5.97
2013,10,29,23.63,4.11,5.98
2013,10,30,17.33,3.57,5.07
2013,10,31,19.86,3.27,4.99
2013,11,1,19.15,2.23,3.09
2013,11,2,22.21,3.68,5.04
2013,11,3,24.25,3.75,5.34
2013,11,4,20.98,5.99,8.7
2013,11,5,20.86,6.39,8.98
2013,11,6,24.87,3.02,4.98
2013,11,7,25.47,3.39,4.85
2013,11,8,24.07,2.61,3.87
2013,11,9,20.29,3.41,5.13
2013,11,10,19.69,3.63,5.33
2013,11,11,19.9,4.53,6.81
2013,11,12,18.55,3.41,5.34
2013,11,13,19.71,2.58,4.05
2013,11,14,15.83,2.45,3.96
2013,11,15,17.48,3.16,4.72
2013,11,16,13.47,4.05,5.78
2013,11,17,7.15,6.23,7.88
2013,11,18,11.89,6.8,9.8
2013,11,19,13.07,4.99,7.16
2013,11,20,11.01,4.31,6.38
2013,11,21,14.44,4.45,6.0
2013,11,22,13.23,3.76,5.59
2013,11,23,13.89,5.2,6.94
2013,11,24,11.61,2.72,3.59
2013,11,25,9.45,3.54,5.1
2013,11,26,9.68,2.76,4.05
2013,11,27,10.44,4.65,7.05
2013,11,28,11.76,5.1,7.83
2013,11,29,12.0,5.13,7.34
2013,11,30,10.21,2.88,3.98
2013,12,1,4.92,6.46,8.74
2013,12,2,8.87,3.83,5.02
2013,12,3,10.35,1.88,2.63
2013,12,4,11.0,1.59,2.08
2013,12,5,12.01,1.99,2.84
2013,12,6,12.52,1.91,2.73
2013,12,7,11.9,4.07,6.0
2013,12,8,11.86,2.3,3.27
2013,12,9,10.9,2.46,3.51
2013,12,10,10.85,2.73,3.94
2013,12,11,11.47,5.45,8.44
2013,12,12,11.3,5.69,8.37
2013,12,13,10.07,3.91,6.01
2013,12,14,12.94,2.54,3.78
2013,12,15,11.42,3.47,5.16
